ULT_SUST_DEF,TALLA_INI_MIN,TALLA_FIN_MAX,MAR_CVE_N,MARCA,MODELO,COL_CVE_N,COLOR,CORRIDAS,DIV_CVE_N,DIVISION,SEC_CVE_N,SECCION,SBC_CVE_N,SUBCATEGORIA,CAT_CVE_N,CATEGORIA,FPLG_CVE_N,FAMILIA
825826,21,28,870,FLEXI,7510,382,CAFE,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,,
825831,21,28,870,FLEXI,5211,550,MADERA,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,,
825827,21,28,870,FLEXI,7510,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,,
825833,21,28,870,FLEXI,9113,19,AZUL,U5,1,CALZADO,5,DAMA,524,CALCETIN,17,CONFORT,566,TENIS URBANO CALCETIN (566)
825839,21,28,870,FLEXI,1501,382,CAFE,U5,1,CALZADO,5,DAMA,525,MEDIA PLATAFORMA,17,CONFORT,,
825835,21,28,870,FLEXI,7309,4970,NEGRO,U5,1,CALZADO,5,DAMA,490,BALLERINA,12,CASUAL,8,BALLERINA REDONDA (8)
825838,21,28,870,FLEXI,0110,1696,BLACK,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,531,CHOCLO AGUJETA (531)
825832,21,28,870,FLEXI,5211,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,17,CONFORT,,
825834,21,28,870,FLEXI,9113,366,BEIGE,U5,1,CALZADO,5,DAMA,524,CALCETIN,17,CONFORT,566,TENIS URBANO CALCETIN (566)
825836,21,28,870,FLEXI,5713,4970,NEGRO,U5,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,531,CHOCLO AGUJETA (531)
825840,21,28,870,FLEXI,1501,4970,NEGRO,U5,1,CALZADO,5,DAMA,525,MEDIA PLATAFORMA,17,CONFORT,,
828108,21,28,956,LOBO SOLO,851P,848,SHEDRON,U5,1,CALZADO,5,DAMA,42,BOTA,17,CONFORT,418,BC PISO (418)
825751,21,28,7584,DENY ROSE,801,7423,NEGRO/MAQUILLAJE,U5,1,CALZADO,5,DAMA,490,BALLERINA,17,CONFORT,187,KIT BALLERINA REDONDA (187)
825752,21,28,2743,STEFANA,7107,7423,NEGRO/MAQUILLAJE,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,191,KIT ZAPATILLA (191)
180810,1,7,5523,IMRAN APPAREL,428P,4082,GRIS OXFORD,IF,2,ROPA,5,DAMA,198,PANTS,68,ROPA DEPORTIVA,339,FRENCH TERRY (339)
181547,3,19,4096,SEVEN ELEVEN,172,4022,STONE MEDIO,BU,2,ROPA,5,DAMA,500,JEGGINGS,64,ROPA CASUAL,109,BASICO (109)
825683,8,25,2960,DOGI,9035,4970,NEGRO,YD,1,CALZADO,8,NIÑA,66,CHOCLO,12,CASUAL,,
825682,20,28,2960,DOGI,9035,4970,NEGRO,YF,1,CALZADO,10,TEENS,66,CHOCLO,12,CASUAL,,
825684,8,25,2960,DOGI,2020,4970,NEGRO,YD,1,CALZADO,8,NIÑA,42,BOTA,12,CASUAL,,
825685,8,25,2960,DOGI,7501,4970,NEGRO,YD,1,CALZADO,8,NIÑA,42,BOTA,12,CASUAL,,
825690,8,25,4598,RODRI-SAN,4607,4970,NEGRO,YE,1,CALZADO,9,NIÑO,42,BOTA,12,CASUAL,,
825691,24,32,4598,RODRI-SAN,5016,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,,
826021,22,27,7622,OCEAN BEST,F007,4970,NEGRO,SI,1,CALZADO,5,DAMA,42,BOTA,128,UGG,28,BOTA UGG (28)
828127,20,27,64,CONVERSE,1825,5753,BLANCO/BLANCO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,78,TENIS CASUAL URBANO,,
826020,8,25,4072,B-ZAAZ,599,23016,FERRERO/MARINO,YE,1,CALZADO,9,NIÑO,42,BOTA,12,CASUAL,,
826019,8,25,4072,B-ZAAZ,402,8428,MARINO/MOSTAZA,YE,1,CALZADO,9,NIÑO,66,CHOCLO,12,CASUAL,,
178795,22,27,4715,ANTINO,H840,4970,NEGRO,SI,1,CALZADO,5,DAMA,66,CHOCLO,12,CASUAL,235,MOCASIN TACON PREACABADO (235)
826548,48,48,5572,DR. FASHION,HER0,5368,UNICO,98,5,CUIDADO PERSONAL,16,CUIDADO DEL CUERPO,262,SHAMPOO,32,HIGIENE PERSONAL,,
826708,24,32,5232,LIFESTYLE,67M4,15,ARENA,U3,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721,HIKER BN AGUJETA (1721)
826790,48,48,630,NIKE,4010,4970,NEGRO,98,7,JOYERIA Y ACCESORIOS,3,CABALLERO,125,GORRA,1,ACCESORIO,,
826796,21,28,630,NIKE,8100,2179,BLANCO,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,,
826797,21,28,630,NIKE,2001,4970,NEGRO,U5,1,CALZADO,5,DAMA,51,CAMINAR,79,TENIS DEPORTIVO,,
825884,24,32,3188,EVEREST,3820,796,OLIVO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
826052,24,32,1314,VERTICAL,9901,876,TAN,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826063,24,32,1314,VERTICAL,1414,2021,AMARILLO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1721,HIKER BN AGUJETA (1721)
826055,24,32,1314,VERTICAL,7901,2135,MUSGO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1719,HEAVY BN CHUKKA (1719)
826066,24,32,1314,VERTICAL,2261,501,GRIS,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1744,URBANO CASUAL CHOCLO AGUJETA (1744)
826060,24,32,1314,VERTICAL,8900,4014,BLUE,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,33,HIKER,1721,HIKER BN AGUJETA (1721)
826068,24,32,1314,VERTICAL,5424,1312,AVELLANA,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1761,VESTIR CAS CHOCLO MOCASIN (1761)
826688,21,28,4725,AGLORY LIMITED,PA07,535,LILA,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,242,SAND PANTUFLA (242)
826455,24,32,932,CHRISTIAN GALLERY,1751,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826456,24,32,2155,SANDAK,AMAX,3129,NEGRO/ROJO,U3,1,CALZADO,3,CABALLERO,42,BOTA,80,TRABAJO INDUSTRIAL,1733,SERV BOTA CERRADO FULL PLASTIC (1733)
826460,8,25,1491,VAVITO,I400,2026,VERDE MILITAR,YE,1,CALZADO,9,NIÑO,42,BOTA,33,HIKER,,
825822,48,48,5044,CARMEN,BAG5,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
826839,21,28,3602,DC SHOES,4HPN,839,ROSA,U5,1,CALZADO,5,DAMA,66,CHOCLO,78,TENIS CASUAL URBANO,,
825905,48,48,5505,QUANZHOU FUDALI,QF09,501,GRIS,98,7,JOYERIA Y ACCESORIOS,12,UNISEX,25,BACKPACK,48,MOCHILA/MORRAL/MALETA,,
825907,48,48,5505,QUANZHOU FUDALI,QF07,2875,ROJO/NEGRO,98,7,JOYERIA Y ACCESORIOS,12,UNISEX,25,BACKPACK,48,MOCHILA/MORRAL/MALETA,,
825903,48,48,5505,QUANZHOU FUDALI,QF10,1131,MOSTAZA,98,7,JOYERIA Y ACCESORIOS,12,UNISEX,25,BACKPACK,48,MOCHILA/MORRAL/MALETA,,
825906,48,48,5505,QUANZHOU FUDALI,QF06,3983,CAMUFLAJE,98,7,JOYERIA Y ACCESORIOS,3,CABALLERO,25,BACKPACK,48,MOCHILA/MORRAL/MALETA,,
826824,24,32,1359,MISSION,3301,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,83,VESTIR,1756,VESTIR CAS BN AGUJETA (1756)
826821,24,32,1359,MISSION,3161,3115,FERRERO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1759,VESTIR CAS CHOCLO AGUJETA (1759)
826300,21,28,5022,CIXI,S621,382,CAFE,U5,1,CALZADO,5,DAMA,42,BOTA,128,UGG,28,BOTA UGG (28)
826301,21,28,5022,CIXI,S624,1368,CAMEL,U5,1,CALZADO,5,DAMA,42,BOTA,128,UGG,28,BOTA UGG (28)
825951,1,8,4934,SHAOXING NEWTEX,AS23,7626,BLANCO/CORAL,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825958,1,8,4934,SHAOXING NEWTEX,4035,1163,PALO DE ROSA,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825961,1,8,4934,SHAOXING NEWTEX,NT33,839,ROSA,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,356,CUE REDONDO MANG LARGA CERRADA (356)
825954,1,8,4934,SHAOXING NEWTEX,NT18,501,GRIS,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825959,1,8,4934,SHAOXING NEWTEX,4035,924,VINO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825975,1,8,4934,SHAOXING NEWTEX,NT16,6800,NEGRO FLORES,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,356,CUE REDONDO MANG LARGA CERRADA (356)
825955,1,8,4934,SHAOXING NEWTEX,AS20,19,AZUL,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825964,1,8,4934,SHAOXING NEWTEX,JM01,4970,NEGRO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,359,CUELLO V MANGA CORTA CERRADA (359)
825965,1,8,4934,SHAOXING NEWTEX,NT31,7244,MAQUILLAJE,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,333,CUELLO ALTO SIN MANGA CERRADA (333)
825970,1,8,4934,SHAOXING NEWTEX,AS34,825,ROJO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,352,CUE REDONDO MANG CORTA CERRADA (352)
825949,1,8,4934,SHAOXING NEWTEX,AS05,796,OLIVO,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825952,1,8,4934,SHAOXING NEWTEX,NT24,19,AZUL,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825969,1,8,4934,SHAOXING NEWTEX,AS34,5039,IVORY,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,352,CUE REDONDO MANG CORTA CERRADA (352)
825983,1,8,4934,SHAOXING NEWTEX,AS24,2562,VERDE,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825985,1,8,4934,SHAOXING NEWTEX,AS26,2534,MARINO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
825984,1,8,4934,SHAOXING NEWTEX,AS26,5039,IVORY,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
825986,1,8,4934,SHAOXING NEWTEX,AS25,10170,TEJA,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
825982,1,8,4934,SHAOXING NEWTEX,AS24,10170,TEJA,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825992,24,32,2836,CREAM SODA,00DP,796,OLIVO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1744,URBANO CASUAL CHOCLO AGUJETA (1744)
825990,1,8,4934,SHAOXING NEWTEX,AS21,924,VINO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825988,1,8,4934,SHAOXING NEWTEX,M537,3005,ROJO/MARINO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825966,1,8,4934,SHAOXING NEWTEX,NT32,2179,BLANCO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,333,CUELLO ALTO SIN MANGA CERRADA (333)
825971,1,8,4934,SHAOXING NEWTEX,AS33,1163,PALO DE ROSA,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
825980,1,8,4934,SHAOXING NEWTEX,DS45,924,VINO,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825993,24,32,2836,CREAM SODA,700R,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1744,URBANO CASUAL CHOCLO AGUJETA (1744)
825957,1,8,4934,SHAOXING NEWTEX,4035,1131,MOSTAZA,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825972,1,8,4934,SHAOXING NEWTEX,AS33,4970,NEGRO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
825973,1,8,4934,SHAOXING NEWTEX,AS30,825,ROJO,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
826691,21,28,4725,AGLORY LIMITED,PA10,501,GRIS,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,67,PANTUFLA BOTIN (67)
826693,21,28,4725,AGLORY LIMITED,PA12,839,ROSA,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,73,PANTUFLA SUECO (73)
825873,21,28,5658,LELE,8857,4970,NEGRO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,616,ZAP PUNTAL TACON ALTO (616)
825872,21,28,5658,LELE,8857,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,616,ZAP PUNTAL TACON ALTO (616)
825881,21,28,5022,CIXI,B114,839,ROSA,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,236,PANTUFLA (236)
825879,21,28,5658,LELE,5251,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,619,ZAP PUNTAL TACON MEDIO (619)
825874,21,28,5658,LELE,8857,500,FIUSHA,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,616,ZAP PUNTAL TACON ALTO (616)
825880,21,28,5658,LELE,8868,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,616,ZAP PUNTAL TACON ALTO (616)
825875,21,28,5658,LELE,8853,4970,NEGRO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,619,ZAP PUNTAL TACON MEDIO (619)
825877,21,28,5658,LELE,8853,839,ROSA,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,619,ZAP PUNTAL TACON MEDIO (619)
825878,21,28,5658,LELE,8853,825,ROJO,U5,1,CALZADO,5,DAMA,287,ZAPATILLA,83,VESTIR,619,ZAP PUNTAL TACON MEDIO (619)
825882,21,28,5022,CIXI,H140,501,GRIS,U5,1,CALZADO,5,DAMA,199,PANTUFLA,17,CONFORT,236,PANTUFLA (236)
825883,21,28,5658,LELE,8681,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,244,SANDALIA,83,VESTIR,466,SAND PLAT C/TACON ALTO DELG (466)
826093,24,32,616,ADIDAS,5542,3002,MARINO/BLANCO,U3,1,CALZADO,3,CABALLERO,244,SANDALIA,54,PLAYA/BAÑO,,
825818,48,48,5044,CARMEN,BAG1,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
825820,48,48,5044,CARMEN,BAG3,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
825819,48,48,5044,CARMEN,BAG2,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
825821,48,48,5044,CARMEN,BAG4,1987,MULTICOLOR,98,7,JOYERIA Y ACCESORIOS,5,DAMA,40,BOLSA,1,ACCESORIO,,
828150,20,27,4598,RODRI-SAN,290,4970,NEGRO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
828154,20,27,4598,RODRI-SAN,4850,443,CANELA,YC,1,CALZADO,7,JUNIORS,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
828149,24,32,4598,RODRI-SAN,414,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1719,HEAVY BN CHUKKA (1719)
828145,24,32,4598,RODRI-SAN,3406,1368,CAMEL,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1704,CASUAL CHOCLO MONK (1704)
828146,24,32,4598,RODRI-SAN,3406,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1704,CASUAL CHOCLO MONK (1704)
828156,21,28,7690,NUWAY,0011,501,GRIS,U5,1,CALZADO,5,DAMA,42,BOTA,128,UGG,28,BOTA UGG (28)
828155,21,28,7690,NUWAY,0011,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,128,UGG,28,BOTA UGG (28)
828169,21,28,369,VICENZA,7802,1311,LEOPARDO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680,TEXANO TACON ALTO (1680)
828171,21,28,369,VICENZA,7802,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,129,TEXANO,1680,TEXANO TACON ALTO (1680)
825978,1,8,4934,SHAOXING NEWTEX,DS45,1163,PALO DE ROSA,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,341,CUE CAMISERO MANG LAR ABIERTA (341)
825979,1,8,5541,MAKO,190P,1987,MULTICOLOR,XF,2,ROPA,5,DAMA,197,PANTALON,64,ROPA CASUAL,368,MODA (368)
825977,1,8,4934,SHAOXING NEWTEX,PP18,1997,AZUL MARINO,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,144,SIMULACION 2 PIEZAS (144)
825987,1,8,4934,SHAOXING NEWTEX,AS25,9906,NEGRO/FLORES,XF,2,ROPA,5,DAMA,37,BLUSA,64,ROPA CASUAL,728,CUELLO V MANGA LARGA ABIERTA (728)
825995,24,32,2836,CREAM SODA,00CP,2021,AMARILLO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,78,TENIS CASUAL URBANO,1744,URBANO CASUAL CHOCLO AGUJETA (1744)
825997,24,32,2836,CREAM SODA,00FP,382,CAFE,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1743,URBANO CASUAL BN AGUJETA (1743)
826002,48,48,7630,ABA-MEXA,ILLA,4100,VARIOS,98,8,GENERALES,33,CAFETERIA/COMEDOR,451,DULCES Y CARAMELOS,114,DULCES,,
825976,1,8,4934,SHAOXING NEWTEX,AS12,2179,BLANCO,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,363,CUELLO V MANGA LARGA CERRADA (363)
826655,21,28,5577,WINBEST,1902,4970,NEGRO,U5,1,CALZADO,5,DAMA,42,BOTA,83,VESTIR,1774,BC PLAT C/TACON MEDIO ANCHO (1774)
826423,20,27,1277,VANS LATINO,HY28,4970,NEGRO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,78,TENIS CASUAL URBANO,,
826149,21,28,616,ADIDAS,6183,4970,NEGRO,U5,1,CALZADO,5,DAMA,85,CORRER,79,TENIS DEPORTIVO,1779,SPORT (1779)
826151,24,32,616,ADIDAS,6717,5027,NEGRO/BLANCO,U3,1,CALZADO,3,CABALLERO,51,CAMINAR,79,TENIS DEPORTIVO,1800,URBANO (1800)
828125,24,32,4402,GIOVANI PER SEMPRE,314,2895,THAN,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764,VESTIR CHOCLO AGUJETA (1764)
825848,8,25,280,PAYIN,400,5027,NEGRO/BLANCO,YE,1,CALZADO,9,NIÑO,66,CHOCLO,12,CASUAL,,
825847,20,27,280,PAYIN,400,5027,NEGRO/BLANCO,YC,1,CALZADO,7,JUNIORS,66,CHOCLO,12,CASUAL,,
825715,22,27,5632,SIRENA,5617,1601,WHISKY,SI,1,CALZADO,5,DAMA,244,SANDALIA,17,CONFORT,1983,SAND CONFORT CUÑA PESCADOR (1983)
826159,0.5,3.5,616,ADIDAS,2468,2534,MARINO,XB,2,ROPA,3,CABALLERO,77,CONJUNTO/TRAJE,68,ROPA DEPORTIVA,,
826162,1,8,616,ADIDAS,2428,4970,NEGRO,XF,2,ROPA,5,DAMA,77,CONJUNTO/TRAJE,68,ROPA DEPORTIVA,,
826242,24,32,4598,RODRI-SAN,6903,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826250,24,32,4598,RODRI-SAN,1011,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,12,CASUAL,1705,CASUAL CHOCLO NAUTICO (1705)
826260,24,32,4598,RODRI-SAN,3403,571,MIEL,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1701,CASUAL CHOCLO AGUJETA (1701)
826265,24,32,4598,RODRI-SAN,131,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1764,VESTIR CHOCLO AGUJETA (1764)
826269,24,32,4598,RODRI-SAN,6905,6391,MARINO MIEL,U3,1,CALZADO,3,CABALLERO,42,BOTA,12,CASUAL,1706,CASUAL SPORT BN CHUKKA (1706)
826272,24,32,4598,RODRI-SAN,4303,571,MIEL,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1744,URBANO CASUAL CHOCLO AGUJETA (1744)
826271,24,32,4598,RODRI-SAN,6905,2151,NEGRO/NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,12,CASUAL,1706,CASUAL SPORT BN CHUKKA (1706)
826276,24,32,4598,RODRI-SAN,OCLO,501,GRIS,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,33,HIKER,1723,HIKER CHOCLO AGUJETA (1723)
826252,24,32,4598,RODRI-SAN,3403,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1701,CASUAL CHOCLO AGUJETA (1701)
826266,24,32,4598,RODRI-SAN,131,382,CAFE,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1759,VESTIR CAS CHOCLO AGUJETA (1759)
826277,24,32,4598,RODRI-SAN,722,571,MIEL,U3,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721,HIKER BN AGUJETA (1721)
826246,24,32,4598,RODRI-SAN,6903,3930,MARINO/MIEL,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826263,24,32,4598,RODRI-SAN,4850,2020,VERDE OLIVO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
826268,24,32,4598,RODRI-SAN,170,571,MIEL,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,83,VESTIR,1759,VESTIR CAS CHOCLO AGUJETA (1759)
826255,24,32,4598,RODRI-SAN,2902,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826262,24,32,4598,RODRI-SAN,4850,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
826245,24,32,4598,RODRI-SAN,6903,15,ARENA,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826249,24,32,4598,RODRI-SAN,6903,8160,MIEL/NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826256,24,32,4598,RODRI-SAN,1000,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1702,CASUAL CHOCLO DRIVER (1702)
826264,24,32,4598,RODRI-SAN,4850,571,MIEL,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
826247,24,32,4598,RODRI-SAN,6903,5149,GRIS/NEGRO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1707,CASUAL SPORT CHOCLO AGUJETA (1707)
826253,24,32,4598,RODRI-SAN,850,443,CANELA,U3,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1721,HIKER BN AGUJETA (1721)
826257,24,32,4598,RODRI-SAN,1018,443,CANELA,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1705,CASUAL CHOCLO NAUTICO (1705)
826270,24,32,4598,RODRI-SAN,6905,571,MIEL,U3,1,CALZADO,3,CABALLERO,42,BOTA,12,CASUAL,1706,CASUAL SPORT BN CHUKKA (1706)
826261,24,32,4598,RODRI-SAN,4850,443,CANELA,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
826274,24,32,4598,RODRI-SAN,OCLO,2020,VERDE OLIVO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,33,HIKER,1723,HIKER CHOCLO AGUJETA (1723)
826275,24,32,4598,RODRI-SAN,OCLO,2534,MARINO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,33,HIKER,1723,HIKER CHOCLO AGUJETA (1723)
825946,24,32,4797,CAPRIURAL,208,571,MIEL,U3,1,CALZADO,3,CABALLERO,42,BOTA,31,HEAVY,1720,HEAVY LOOK INDUSTRIAL (1720)
826520,24,32,3686,CALZADO TOTO,MOND,2179,BLANCO,U3,1,CALZADO,3,CABALLERO,66,CHOCLO,12,CASUAL,1744,URBANO CASUAL CHOCLO AGUJETA (1744)
826432,1,8,4934,SHAOXING NEWTEX,HG45,924,VINO,XF,2,ROPA,5,DAMA,465,BLUSON,64,ROPA CASUAL,356,CUE REDONDO MANG LARGA CERRADA (356)
826434,24,32,230,MARCO DELLI,7411,4970,NEGRO,U3,1,CALZADO,3,CABALLERO,42,BOTA,33,HIKER,1732,SERV BOTA CERRADO (1732)
